smiles,gap,mol_weight,exact_mass,polarizability,heat_formation,subset
O=C1CCC(=O)C1,13.838,98.09994000000005,98.036779432,9.908845,-353.49166,PQR–QM9 overlap
O=C1CCC(=O)CC1,10.582,112.12652000000004,112.052429496,11.757393,-372.26525,PQR–QM9 overlap
O=C1CCC(=O)N1,13.868,99.08800000000002,99.032028405,9.47335,-381.12984,PQR–QM9 overlap
O=C1CCC1,10.72,70.08984,70.041864812,7.835728,-126.64431,PQR–QM9 overlap
O=C1CCCC(=O)C1,13.909,112.12652000000004,112.052429496,11.770789,-375.39337,PQR–QM9 overlap
O=C1CCCC(=O)N1,10.871,113.11458000000002,113.047678469,11.361715,-417.09807,PQR–QM9 overlap
O=C1CCCC1,11.065,84.11642000000003,84.057514876,9.645889,-224.41532,PQR–QM9 overlap
O=C1CCCCC1,10.887,98.14300000000004,98.07316494,11.519001,-249.07474,PQR–QM9 overlap
O=C1CCCCC1=O,12.594,112.12652000000004,112.052429496,11.814354,-335.46409,PQR–QM9 overlap
O=C1CCCCCC1,10.938,112.16958000000004,112.088815004,13.336358,-259.78163,PQR–QM9 overlap
O=C1CCCCCCC1,13.919,126.19616000000006,126.104465068,15.10288,-275.50329,PQR–QM9 overlap
O=C1CCCCCCN1,11.089,127.18422000000008,127.099714041,14.582983,-267.44065,PQR–QM9 overlap
O=C1CCCCCCO1,14.557,128.16898000000006,128.083729624,14.043982,-396.22246,PQR–QM9 overlap
O=C1CCCCCN1,14.106,113.15764000000004,113.084063977,12.782892,-255.17935,PQR–QM9 overlap
O=C1CCCCCO1,11.329,114.14240000000004,114.06807956,12.228112,-406.63382,PQR–QM9 overlap
O=C1CCCCN1,11.142,99.13106000000003,99.068413913,10.97385,-234.61761,PQR–QM9 overlap
O=C1CCCCO1,14.59,100.11582000000004,100.052429496,10.403802,-386.60961,PQR–QM9 overlap
O=C1CCCN1,10.898,85.10448000000004,85.052763849,9.084469,-208.08013,PQR–QM9 overlap
O=C1CCCO1,14.874,86.08924000000003,86.036779432,8.504339,-369.7711,PQR–QM9 overlap
O=C1CCNC(=O)N1,10.566,114.10264000000002,114.042927442,10.703039,-377.95357,PQR–QM9 overlap
O=C1CCOCC1,13.947,100.11582000000004,100.052429496,10.296037,-357.41688,PQR–QM9 overlap
O=C1COC1,10.579,72.06266000000002,72.021129368,6.642786,-202.858,PQR–QM9 overlap
O=C1COCCO1,14.132,102.08864000000004,102.031694052,9.205282,-485.22638,PQR–QM9 overlap
O=C1NCCCN1,14.123,100.11912000000004,100.063662886,10.335746,-196.01919,PQR–QM9 overlap
O=C1NCCN1,14.291,86.09254000000003,86.048012822,8.441882,-161.54996,PQR–QM9 overlap
O=C1NCCNC1=O,13.189,114.10264000000002,114.042927442,10.723859,-295.97832,PQR–QM9 overlap
O=C1NCCO1,14.13,87.07730000000002,87.032028405,7.876779,-332.67136,PQR–QM9 overlap
O=C1OCCCO1,11.723,102.08864000000004,102.031694052,9.230198,-513.01055,PQR–QM9 overlap
O=C1OCCO1,11.782,88.06205999999999,88.016043988,7.316931,-493.84449,PQR–QM9 overlap
O=CC(F)(F)F,13.593,98.0239496,97.997949312,4.817912,-772.44815,PQR–QM9 overlap
O=CC1CC1,10.367,70.08984000000002,70.041864812,7.975037,-65.18376,PQR–QM9 overlap
O=CC1CCC1,10.401000000000002,84.11642000000003,84.057514876,9.660794,-124.98344,PQR–QM9 overlap
O=CC1CCCC1,13.734000000000002,98.14300000000004,98.07316494,11.475001,-200.23386,PQR–QM9 overlap
O=CC1CCCCC1,13.71,112.16958000000008,112.088815004,13.311618,-230.72601,PQR–QM9 overlap
O=CC=O,8.833,58.03608,58.005479304000005,4.843263,-204.85778,PQR–QM9 overlap
O=CCC(F)(F)F,13.961,112.0505296,112.013599376,6.531932,-829.68379,PQR–QM9 overlap
O=CCCC=O,10.517,86.08924000000003,86.036779432,8.439572,-304.19512,PQR–QM9 overlap
O=CCCCC=O,13.765,100.11582000000004,100.052429496,10.262086,-319.20826,PQR–QM9 overlap
O=CCCCCC=O,10.815,114.14240000000004,114.06807956,12.0994,-345.62082,PQR–QM9 overlap
O=CCc1ccccc1,9.76,120.14852000000003,120.057514876,14.271178,-48.38911,PQR–QM9 overlap
O=CN(C=O)C=O,13.854,101.06082,101.011292961,8.297552,-478.7651,PQR–QM9 overlap
O=CN1CCCC1,13.656,99.13106000000003,99.068413913,11.040787,-186.08195,PQR–QM9 overlap
O=CN1CCCCC1,13.532,113.15764000000006,113.084063977,12.876089,-219.48073,PQR–QM9 overlap
O=CN1CCOCC1,10.55,115.13046000000004,115.063328533,11.739096,-326.31724,PQR–QM9 overlap
O=CNC1CC1,10.449,85.10448000000002,85.052763849,8.944601,-2.69597,PQR–QM9 overlap
O=CNC1CCC1,10.779,99.13106000000003,99.068413913,10.610952,-71.47961,PQR–QM9 overlap
O=CNC1CCCC1,10.563,113.15764000000004,113.084063977,12.48574,-145.06847,PQR–QM9 overlap
O=CNC1CCCCC1,10.989,127.18422000000008,127.099714041,14.609972,-260.03499,PQR–QM9 overlap
O=CNC=O,13.699,73.05072000000001,73.016378341,6.39761,-331.51954,PQR–QM9 overlap
O=CNCc1ccco1,9.7,125.12528000000005,125.047678469,12.853959,-194.5983,PQR–QM9 overlap
O=CNc1ccccc1,11.938,121.13658000000004,121.052763849,13.980337,-61.07804,PQR–QM9 overlap
O=COCC(F)(F)F,15.0,128.04992959999998,128.008513996,7.28993,-1012.0377,PQR–QM9 overlap
O=COCCOC=O,11.561,118.08804000000002,118.026608672,9.92506,-678.73431,PQR–QM9 overlap
O=COc1ccccc1,9.465,122.12134000000002,122.036779432,13.484445,-192.23327,PQR–QM9 overlap
O=Cc1ccc[nH]1,12.127,95.09930000000004,95.037113785,10.490147,-20.54313,PQR–QM9 overlap
O=Cc1ccccc1,9.456,106.12194000000002,106.041864812,12.578056,-25.58955,PQR–QM9 overlap
O=Cc1ccccc1O,11.587,122.12134000000002,122.036779432,13.329638,-241.37274,PQR–QM9 overlap
O=Cc1ccccn1,12.346,107.11000000000004,107.037113785,11.802608,17.77031,PQR–QM9 overlap
O=Cc1ccco1,12.199,96.08406000000002,96.021129368,9.899984,-133.69119,PQR–QM9 overlap
O=Cc1ccncc1O,11.892,123.10940000000002,123.032028405,12.546668,-162.41267,PQR–QM9 overlap
O=Cc1cnc[nH]1,12.322,96.08736000000002,96.032362758,9.738361,26.02174,PQR–QM9 overlap
O=Cc1cocn1,12.636,97.07212,97.016378341,9.06099,-95.56136,PQR–QM9 overlap
O=c1cc[nH]c(=O)[nH]1,12.43,114.10264,0.0,0.0,-310.36507,PQR–QM9 overlap
O=c1cccccc1,11.512,106.12194000000002,106.041864812,12.968834,56.00511,PQR–QM9 overlap
O=c1cccco1,8.664000000000001,97.092,0.0,0.0,-210.25239,PQR–QM9 overlap
O=c1ccocc1,12.667000000000002,97.092,0.0,0.0,-181.21257,PQR–QM9 overlap
O=c1occo1,9.829,86.04618,86.000393924,6.964227,-368.17236,PQR–QM9 overlap
OC1CC1,15.607,58.07913999999999,58.041864812,6.471931,-119.72706,PQR–QM9 overlap
OC1CCC1,16.414,72.10572000000003,72.057514876,8.198891,-182.68584,PQR–QM9 overlap
OC1CCCC1,13.44,86.13230000000004,86.07316494,10.003815,-261.79461,PQR–QM9 overlap
OC1CCCCC1,13.019,100.15888000000004,100.088815004,11.857955,-279.3445,PQR–QM9 overlap
OC1CCCCCCC1,13.282,128.2120400000001,128.120115132,15.516363,-301.79573,PQR–QM9 overlap
OCC#CCO,11.404,86.08924000000002,86.036779432,8.832228,-157.47239,PQR–QM9 overlap
OCC(CO)(CO)CO,12.529,136.14637999999994,136.073558864,12.230478,-798.0489,PQR–QM9 overlap
OCC(F)(F)F,15.975,100.03982960000002,100.013599376,5.163029,-867.32517,PQR–QM9 overlap
OCC1(CO)COC1,14.77,118.13110000000005,118.06299418,11.217213,-485.39229,PQR–QM9 overlap
OCC1CC1,12.729,72.10572000000005,72.057514876,8.305888,-140.25408,PQR–QM9 overlap
OCC1CCC1,12.978,86.13230000000006,86.07316494,10.022714,-200.74024,PQR–QM9 overlap
OCC1CCCCC1,13.336,114.18546000000008,114.104465068,13.717128,-297.90484,PQR–QM9 overlap
OCCCCCCCO,13.37,132.20074000000002,132.115029752,14.831257,-505.0543,PQR–QM9 overlap
OCCCCCCO,13.337,118.17416000000009,118.099379688,12.979509,-490.28931,PQR–QM9 overlap
OCCCCCO,13.415,104.14758000000003,104.083729624,11.140003,-467.40691,PQR–QM9 overlap
OCCCCO,12.933,90.12100000000004,90.06807956,9.326716,-434.52503,PQR–QM9 overlap
OCCCO,16.312,76.09442000000004,76.052429496,7.494181,-425.18283,PQR–QM9 overlap
OCCO,16.116,62.06784,62.036779432,5.630997,-400.50481,PQR–QM9 overlap
OCCOCCO,11.491,106.12040000000002,106.06299418,9.994243,-555.02583,PQR–QM9 overlap
OCCc1ccccc1,12.791,122.16440000000006,122.07316494,14.7463,-122.92473,PQR–QM9 overlap
OCCc1cnc[nH]1,12.838,112.12982000000004,112.063662886,11.767975,-91.59735,PQR–QM9 overlap
OCCn1cccn1,13.204,112.12982000000004,112.063662886,11.820616,-0.8525100000000001,PQR–QM9 overlap
OCc1ccccc1,9.732,108.13782,108.057514876,12.868768,-93.46539,PQR–QM9 overlap
OCc1ccccc1O,9.203,124.13722000000004,124.052429496,13.588326,-274.32498,PQR–QM9 overlap
OCc1ccco1,12.766000000000002,98.09994000000005,98.036779432,10.077969,-200.28321,PQR–QM9 overlap
OCc1cn[nH]n1,13.358,99.09130000000002,99.043261795,9.176424,68.58789,PQR–QM9 overlap
OCc1cnc[nH]1,12.834,98.10324000000004,98.048012822,9.937987,-38.67271,PQR–QM9 overlap
OCc1ncc[nH]1,12.957,98.10324000000004,98.048012822,9.894619,-54.12746,PQR–QM9 overlap
ON=C1CCCC1,13.796,99.13106000000003,99.068413913,11.030933,-83.98694,PQR–QM9 overlap
ON=C1CCCCC1,10.459,113.15764000000004,113.084063977,12.930518,-111.07148,PQR–QM9 overlap
Oc1ccccc1,0.0,94.11124000000002,94.041864812,10.898963,33.85544,PQR–QM9 overlap
Oc1ccccc1,12.271,94.11124000000004,94.041864812,11.079181,-92.70895,PQR–QM9 overlap
Oc1ccccc1F,8.888,112.10170320000005,112.032443,11.164066,-278.41769,PQR–QM9 overlap
Oc1ccccc1O,11.902,110.11064000000005,110.036779432,11.79877,-269.19263,PQR–QM9 overlap
c1ccccc1,9.76,78.11184000000003,78.046950192,10.350401,96.05012,PQR–QM9 overlap
c1ccnnc1,12.742,80.08796000000002,80.037448138,8.85436,222.38912,PQR–QM9 overlap
c1cn[nH]n1,13.574000000000002,69.06532000000001,69.032697111,6.646417,261.06705,PQR–QM9 overlap
c1cnc2c(c1)CCC2,12.487000000000002,119.16376000000004,119.073499293,14.759098,92.14887,PQR–QM9 overlap
c1cnnnc1,12.656,81.07602000000001,81.032697111,8.103119,301.85475,PQR–QM9 overlap
c1cnnnn1,12.144,82.06408,82.027946084,7.408977,402.09591,PQR–QM9 overlap
c1cnon1,10.515,70.05008000000001,70.016712694,6.115284,201.52781,PQR–QM9 overlap
c1ncnnn1,12.477,82.06408,82.02794608399999,7.370617,358.46749,PQR–QM9 overlap
NC1=Cc2ccccc2[NH+]C1=S,6.741,176.2382199999999,176.040819266,22.429947,220.31364,Psi4-recomputed PQR
Cc1nccc2c1C=CC(=O)[NH+]2,11.416,160.17261999999988,160.063662886,18.49661,-36.27847,Psi4-recomputed PQR
CCCCCCC[C@H]1[NH2+][C@@H]2CCCC[C@@H]2C(=O)[C@@H]1O,10.81,268.41490000000016,268.22765420500036,31.036935,-312.92067,Psi4-recomputed PQR
CCOC[N+]1C=C(F)C(=O)[NH+]C1=O,9.067,188.15636319999984,188.059720378,17.099326,-661.95964,Psi4-recomputed PQR
COC1=C(C)C=NC(=O)[NH+]1,8.651,140.1399199999999,140.058577506,14.386615,-244.51714,Psi4-recomputed PQR
C[N@@H+]1C[C@H](O)C(=O)C[C@@H]1C(=O)O,7.273,174.17447999999993,174.076632869,16.304028,-569.47223,Psi4-recomputed PQR
C[NH2+]OC,11.343,62.091019999999986,62.060588880999994,6.347184,-77.53242,Psi4-recomputed PQR
O[NH+]1CCCCC1,14.456,102.15488000000006,102.091889009,11.381931,-130.73394,Psi4-recomputed PQR
[Li][NH+]O,10.984,38.963,39.02964324,2.15578,122.44337,Psi4-recomputed PQR
N=C1S[C@@H]2CCCC[C@@H]2C2=NCCC[N+]12,11.078,223.33777999999992,223.114318559,26.170944,273.52406,Psi4-recomputed PQR
CC(=O)SSCc1ccccc1,10.668,198.3050999999998,198.01730694,23.114462,-88.0714,Psi4-recomputed PQR
CSCC/C=N/NC(=O)c1ccncc1,7.701,223.29471999999976,223.077933051,25.000539,104.04852,Psi4-recomputed PQR
C[C@H](Cc1ccccc1)NC(=S)S,7.349,211.3469199999998,211.048941421,24.231393,119.87579,Psi4-recomputed PQR
N/C=C/OP(=O)(O)O,7.949,139.04710099999994,139.003444307,13.114604,-974.32463,Psi4-recomputed PQR
C=CCSC#N,8.5,99.15420000000002,99.014270165,11.115351,189.09555,Psi4-recomputed PQR
CCC(=S)[C@H]1CC[C@@H]1C,7.340000000000001,142.2617599999999,142.081621448,17.485696,36.47536,Psi4-recomputed PQR
C[C@H]1C[C@H]1C(=O)SC1CCC1,11.755,170.27185999999983,170.076536068,19.681809,-88.76705,Psi4-recomputed PQR
Clc1ccccc1Cl,12.254,147.00195999999997,145.969005488,14.381979,24.51395,Psi4-recomputed PQR
CNC(=S)NC,11.517,104.17402000000004,104.040819266,11.260817,37.7462,Psi4-recomputed PQR
CN1C(=O)[C@H]2SS[C@@H]1C(=O)N2C,6.832000000000001,204.26991999999984,204.002719506,20.231374,-245.5062,Psi4-recomputed PQR
C[C@@H]1CCC(=N)S1,8.571,115.19666000000004,115.045570293,13.227584,16.53913,Psi4-recomputed PQR
CCCC(=O)OC(=C(Cl)Cl)P(=O)(OC)OC,11.956,291.0655810000002,289.98776550600036,27.157106,-1142.53072,Psi4-recomputed PQR
CCCCC[S@@](=O)[C@H]1CC1(C)C,12.764,188.3301999999998,188.12348626,22.568363,-194.55547,Psi4-recomputed PQR
CSSSSC,9.881,158.3290399999999,157.935234192,18.587693,-24.07253,Psi4-recomputed PQR
C[C@H]1CC[C@@H]1[S@@](=O)CCC(C)(C)C,12.809,202.3567799999998,202.139136324,24.196189,-254.29154,Psi4-recomputed PQR
BrCI,12.067,220.83505,219.838460064,10.794485,58.64379,Psi4-recomputed PQR
CCOP(=O)(OCC)SCSP(=O)(OCC)OCC,7.983999999999999,352.34490200000033,352.03330368400066,36.951478,-1633.81358,Psi4-recomputed PQR
CPCC(C)(C)C,13.239999999999998,118.15706100000008,118.09113711,15.925884,-163.13731,Psi4-recomputed PQR
CPCC(C)(C)C,13.239999999999998,118.15706100000008,118.09113711,15.925858,-163.13719,Psi4-recomputed PQR
CPCCC(C)(C)C,13.234,132.18364100000002,132.106787174,17.774598,-180.25885,Psi4-recomputed PQR
CPCCC(C)(C)C,13.234,132.18364100000002,132.106787174,17.774627,-180.25886,Psi4-recomputed PQR
CCCCS[C@@H]1CC[C@H]1C,11.693,158.30421999999987,158.112921576,19.701292,-90.77425,Psi4-recomputed PQR
C[C@H]1C[C@@H]1[S@](=O)[C@@H]1CC1(C)C,12.779,172.2877399999999,172.092186132,20.309526,-40.10071,Psi4-recomputed PQR
CC1(C)C[C@H]1SC1CCC1,11.685,156.28833999999986,156.097271512,19.253464,41.5985,Psi4-recomputed PQR
CS[C@H]1C[C@@H]1C,11.708,102.19790000000005,102.05032132,12.3733,33.33665,Psi4-recomputed PQR
C[C@@H]1CC[C@H]1S[C@@H]1CCC1(C)C,11.702,184.3414999999998,184.12857164,22.776304,-45.09203,Psi4-recomputed PQR
BrBr,11.2,159.808,157.836674,6.883293,35.44985,Psi4-recomputed PQR
C[C@@H]1CC[C@@H]1C(=S)C1CCCCC1,10.577,196.3521999999998,196.12857164,24.283703,4.92669,Psi4-recomputed PQR
CS,0.0,48.10745999999999,48.003371128,4.763688,109.15163,Psi4-recomputed PQR
CS,11.625,48.10745999999999,48.003371128,5.211218,-21.71473,Psi4-recomputed PQR
O=C(/C=C/c1ccc2c(c1)OCO2)/C=C/c1ccc2c(c1)OCO2,7.925,322.31146000000007,322.0841235480004,36.848912,-344.89428,Psi4-recomputed PQR
CCCCC[C@@H]1O[C@@H]1C/C=C\CCCCCCCC(=O)O,10.694,296.44488000000047,296.2351448840009,34.667506,-667.93081,Psi4-recomputed PQR
CCCCCCCN[C@H]1CCC[C@@H]1CCCCCCC(=O)O,12.846,311.50258000000053,311.282429429001,37.120843,-694.74728,Psi4-recomputed PQR
C#Cc1ccccc1C=O,8.864,130.14334,130.041864812,16.044647,212.63143,Psi4-recomputed PQR
NC(=O)NC(c1ccccc1)c1ccccc1,12.563,226.27375999999975,226.110613078,26.646826,7.19736,Psi4-recomputed PQR
CCCC/C=C/CC/C=C/CCCCCC=O,10.14,236.3929199999997,236.214015516,29.863436,-276.70068,Psi4-recomputed PQR
CC/C=C/CCOC(=O)/C=C/c1ccccc1,8.768,230.30221999999975,230.130679816,28.174594,-214.51584,Psi4-recomputed PQR
C[C@@H]1CC[C@@H]1C(=O)C1CCCCC1,13.632,180.2865999999998,180.15141526,21.880902,-270.05878,Psi4-recomputed PQR
CC1(/C=C\C2CCCCC2)CC1,10.483,164.2871999999998,164.15650064,21.26067,-13.50948,Psi4-recomputed PQR
CCC(=O)OC(=O)CC1CCCC1,14.222,184.23223999999985,184.109944372,19.716667,-660.48469,Psi4-recomputed PQR
C[C@H]1C[C@H]1C(=O)OC(C)(C)C,14.501,156.22213999999985,156.115029752,17.73182,-428.15472,Psi4-recomputed PQR
C[C@@H]1C[C@H]1/C=C\C1(C)CC1,10.061,136.23403999999994,136.125200512,18.3013,124.43176,Psi4-recomputed PQR
CCCC/C=C/[C@@H]1C[C@@H]1C,10.124,138.24991999999995,138.140850576,18.77257,-9.17506,Psi4-recomputed PQR
CC1(C)C[C@H]1/C=C/C1CCCCC1,10.042,178.3137799999998,178.172150704,23.82353,-41.66448,Psi4-recomputed PQR
CCC[C@]1(C)O[C@@H]1C(C)(C)C,15.526,156.26519999999982,156.15141526,19.255693,-260.83572,Psi4-recomputed PQR
CCCCCCCCCCCCC,17.61,184.36141999999975,184.219100896,24.654633,-309.89631,Psi4-recomputed PQR
C[C@@H]1CC[C@H]1[C@@H]1O[C@@H]1[C@@H]1CC1(C)C,15.082999999999998,180.28659999999985,180.15141526,22.153761,-58.22898,Psi4-recomputed PQR
CCCCC[C@@H]1O[C@@H]1CC,15.666,142.23861999999988,142.135765196,17.5343,-224.01834,Psi4-recomputed PQR
C[C@@H]1CC[C@H]1N[C@@H]1CC1(C)C,14.255,153.26455999999985,153.151749613,19.442043,14.44115,Psi4-recomputed PQR
CCCOC(=O)C1CCC1,14.732,142.19555999999986,142.099379688,15.871027,-410.97167,Psi4-recomputed PQR
C[C@@H]1CC[C@H]1[C@@H]1O[C@H]1[C@@H]1CCC1(C)C,12.249,194.31317999999985,194.167065324,23.06726,-120.1896,Psi4-recomputed PQR
CC1(C)CC[C@H]1OC1CCCCC1,11.767,182.3024799999998,182.167065324,22.455167,-305.49298,Psi4-recomputed PQR
NCc1ccco1,12.644,97.11518000000004,97.052763849,10.667049,-32.89933,Psi4-recomputed PQR
C=Cc1ccncc1,12.775,105.13718000000004,105.057849229,13.226976,189.91268,Psi4-recomputed PQR
CC(=O)c1ccco1,9.31,110.11064000000005,110.036779432,11.70932,-198.30112,Psi4-recomputed PQR
Nn1cnnc1,13.564,84.07996000000001,84.043596148,7.956947,323.12367,Psi4-recomputed PQR
O=C1NC(=O)C(=O)N1,9.832,114.05958,114.006541934,9.303224,-442.47235,Psi4-recomputed PQR
NC/C=C/CC(=O)O,9.939,115.13046000000004,115.063328533,11.780472,-346.66458,Psi4-recomputed PQR
Cc1cccnn1,9.679,94.11454000000003,94.053098202,10.805358,180.31635,Psi4-recomputed PQR
Cc1cccnc1,12.694,93.12648000000004,93.057849229,11.530702,92.32417,Psi4-recomputed PQR
C/C=C/[C@@H]1CC[C@H]1C,10.347,110.19676000000004,110.109550448,14.861535,-7.15881,Psi4-recomputed PQR
CC/C=C\[C@@H]1CC1(C)C,10.291,124.22334000000006,124.125200512,16.855547,8.31253,Psi4-recomputed PQR
COC(=O)[C@@H]1CCCN1,10.024,129.15704000000002,129.078978597,13.327534,-370.56553,Psi4-recomputed PQR
C/C=C/[C@H]1CC[C@@H]1C,10.347,110.19676000000004,110.109550448,14.861747,-7.15878,Psi4-recomputed PQR
C[C@H]1CNC(=O)NC1=O,10.567,128.12922000000003,128.058577506,12.528261,-401.23623,Psi4-recomputed PQR
O=C1CCCCCO1,11.329,114.14240000000004,114.06807956,12.228112,-406.63382,Psi4-recomputed PQR
CCC(=O)NC,14.153,87.12036000000005,87.068413913,9.631819,-246.78692,Psi4-recomputed PQR
C/C=C\CCCC(C)C,10.533,126.23922000000007,126.140850576,17.099822,-123.88533,Psi4-recomputed PQR
C=CC(C)(C)C,10.963,84.15948000000006,84.093900384,11.464413,-46.45222,Psi4-recomputed PQR
CCC/C=N/O,10.606,87.12036000000005,87.068413913,9.719973,-90.80076,Psi4-recomputed PQR
CC/C=C/CO,10.467,86.13230000000006,86.07316494,10.420477,-202.49754,Psi4-recomputed PQR
CN(C=O)CO,10.79,89.09318000000003,89.047678469,8.45518,-377.42075,Psi4-recomputed PQR
F/C=C/C(F)(F)F,10.841,114.0415928,114.009262944,6.16973,-802.56545,Psi4-recomputed PQR
NCCN1CCNCC1,14.438,129.20340000000004,129.126597495,14.940751,35.62124,Psi4-recomputed PQR
CC[C@H]1O[C@@H]1[C@H]1C[C@@H]1C,15.467,126.19616000000006,126.104465068,15.309216,-68.30606,Psi4-recomputed PQR
NCCCNCCCN,12.132,131.21928000000003,131.142247559,15.245948,-22.85843,Psi4-recomputed PQR
C[C@@H]1CC[C@@H]1NC1CC1,14.254,125.21140000000008,125.120449485,15.803856,75.26582,Psi4-recomputed PQR
C#CCOC[C@H]1CO1,11.127,112.12652000000004,112.052429496,12.047848,40.90655,Psi4-recomputed PQR
C[C@@H]1C[C@@H]1[C@H]1OC1(C)C,15.547,126.19616000000003,126.104465068,15.272622,-83.3546,Psi4-recomputed PQR
C1C[C@H]2CC[C@@H]1N=N2,10.114,110.15700000000004,110.08439833,12.62894,121.64088,Psi4-recomputed PQR
CN(N=O)[C@@H]1CO1,10.01,102.09194000000002,102.042927442,9.494716,-4.01616,Psi4-recomputed PQR
N#CC#N,15.739,52.0348,52.00614801,4.968501,299.09378,Psi4-recomputed PQR
CCC[C@H]1CCCCN1,12.091,127.22728000000008,127.136099549,16.167809,-107.87919,Psi4-recomputed PQR
CN1CCCCC1,11.756,99.17412000000007,99.104799421,12.567874,-48.34983,Psi4-recomputed PQR
C1CCC2(C1)CC2,15.973,96.17018000000006,96.093900384,12.670089,4.59415,Psi4-recomputed PQR
CCCC(C)C,18.099,86.17536000000007,86.109550448,11.77093,-161.71928,Psi4-recomputed PQR
CC1(C)OO1,10.631,74.07854000000003,74.036779432,7.104869,-61.63231,Psi4-recomputed PQR
CN[C@H]1CC[C@H]1C,15.045,99.17412000000006,99.104799421,12.501104,-14.37878,Psi4-recomputed PQR
C[C@H]1CC[C@@H]1C#N,15.583,95.14236000000002,95.073499293,11.549339,91.26115,Psi4-recomputed PQR
CCC(C)C,18.38,72.14878000000003,72.093900384,9.945761,-135.90265,Psi4-recomputed PQR
CCCCCO,13.151,88.14818000000005,88.088815004,10.559516,-304.41366,Psi4-recomputed PQR
NC1CCCC1,15.747,85.14754000000006,85.089149357,10.568866,-62.97809,Psi4-recomputed PQR
